ParticipantID,GainDetected,DeltaPosMagnitude,DeltaDir,DeltaTime,ResetActive,S2CActive,AC2FActive,NoDistractorActive,ContrabassDistractorActive,OboeDistractorActive,HarpsichordDistractorActive,ViolinDistractorActive,GlockenspielDistractorActive,NoGainApplied,NegativeRotationGainApplied,PositiveRotationGainApplied,CurvatureGainApplied,CurrentRotationGainAgainst,CurrentRotationGainWith,CurrentCurvatureGainRadius,NoGainRatioDuringDetection,NegativeRotationGainRatioDuringDetection,PositiveRotationGainRatioDuringDetection,CurvatureGainRatioDuringDetection,MostLikelyDetectedGain,TimeSinceExperimentStart
0,0,0.00684487,-0.04423466,0.006908,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.44077
0,0,0.006907816,-0.04423466,0.0070166,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.44752
0,0,0.00701654,-0.04423466,0.0069,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.45441
0,0,0.006900186,-0.04423466,0.0067549,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.46145
0,0,0.006755221,-0.04423466,0.0066423,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.46779
0,0,0.006642677,-0.03956468,0.0068448,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.47465
0,0,0.006845822,-0.04423466,0.0068449,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.48181
0,0,0.006844867,-0.03956468,0.0075884,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.48907
0,0,0.007588771,-0.04423466,0.0060997,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.49517
0,0,0.006100009,-0.04423466,0.0068674,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.50233
0,0,0.006867756,-0.04423466,0.0068756,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.50894
0,0,0.006875387,-0.04423466,0.0069957,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.51594
0,0,0.006995554,-0.04845664,0.0070839,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.52332
0,0,0.007084251,-0.04423466,0.0068833,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.52989
0,0,0.006883014,-0.04423466,0.0069809,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.53687
0,0,0.006981249,-0.04423466,0.0069876,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.54418
0,0,0.006987921,-0.04423466,0.0060811,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.54993
0,0,0.006080934,-0.04423466,0.0068831,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.55683
0,0,0.006883013,-0.04845664,0.0069602,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.56413
0,0,0.006960264,-0.04845664,0.0070139,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.57087
0,0,0.007013675,-0.04845664,0.0069888,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.57786
0,0,0.006988876,-0.04845664,0.0063779,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.5845
0,0,0.00637754,-0.04845664,0.0068443,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.59102
0,0,0.006844862,-0.04845664,0.006844,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.59789
0,0,0.006842959,-0.04845664,0.0068444,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.605
0,0,0.006844862,-0.04845664,0.0069853,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.61172
0,0,0.00698506,-0.04423466,0.006703,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.6184
0,0,0.00670371,-0.04845664,0.0068444,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.62559
0,0,0.006844865,-0.04845664,0.0073725,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.63263
0,0,0.007372271,-0.04845664,0.0063164,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.63892
0,0,0.006316501,-0.05233916,0.0068444,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.64606
0,0,0.006844863,-0.04845664,0.0068442,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.6526
0,0,0.00684486,-0.04845664,0.0069198,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.65952
0,0,0.006920207,-0.05233916,0.0067694,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.6666
0,0,0.006769517,-0.04845664,0.0071924,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.67348
0,0,0.007192969,-0.04845664,0.0069919,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.68079
0,0,0.006991737,-0.05233916,0.0069944,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.68748
0,0,0.006994595,-0.05233916,0.0069575,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.69443
0,0,0.0069574,-0.04845664,0.0069815,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.70171
0,0,0.006981242,-0.05233916,0.0059483,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.70734
0,0,0.005949313,-0.05233916,0.0068453,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.7142
0,0,0.006845813,-0.05233916,0.0068441,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.72137
0,0,0.006843909,-0.05233916,0.0073315,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.72839
0,0,0.007332212,-0.05233916,0.0063573,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.73473
0,0,0.00635751,-0.05233916,0.0068444,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.74187
0,0,0.006845815,-0.05233916,0.0068446,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.74843
0,0,0.006844862,-0.05233916,0.0068718,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.75529
0,0,0.006871563,-0.04845664,0.006817,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.76239
0,0,0.006816253,-0.05233916,0.0071443,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.76925
0,0,0.007144332,-0.05233916,0.0069806,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.77622
0,0,0.006980291,-0.04845664,0.0071052,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.78366
0,0,0.007105227,-0.05233916,0.0061475,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.78947
0,0,0.006147692,-0.05233916,0.0068448,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.79633
0,0,0.006845812,-0.04845664,0.0068446,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.80346
0,0,0.006845814,-0.04845664,0.006968,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.81013
0,0,0.006967894,-0.04845664,0.0069528,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.8171
0,0,0.006953584,-0.05233916,0.007101,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.82449
0,0,0.007101416,-0.05233916,0.0113212,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.83552
0,0,0.01132163,-0.05233916,0.0068453,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.84268
0,0,0.006844858,-0.05233916,0.0068441,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.84922
0,0,0.006843904,-0.05595291,0.0068445,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.85606
0,0,0.006844857,-0.05595291,0.0069805,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.86337
0,0,0.006980287,-0.05595291,0.006987,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.87003
0,0,0.006986962,-0.05595291,0.0065663,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.8766
0,0,0.006567325,-0.05233916,0.0068447,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.88377
0,0,0.006844859,-0.05233916,0.0068444,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.8903
0,0,0.00684486,-0.05595291,0.0068447,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.89716
0,0,0.00684486,-0.05233916,0.0078676,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.90533
0,0,0.00786725,-0.05233916,0.0058206,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.91082
0,0,0.005820563,-0.05233916,0.0070915,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.91793
0,0,0.007091875,-0.05233916,0.0065978,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.92481
0,0,0.006597849,-0.05233916,0.0073612,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.93188
0,0,0.007360824,-0.05233916,0.0063281,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.93821
0,0,0.006327943,-0.05595291,0.0068441,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.94536
0,0,0.006843908,-0.05233916,0.0068445,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.9519
0,0,0.006845813,-0.04845664,0.0069136,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.95882
0,0,0.00691448,-0.05233916,0.0067746,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.96588
0,0,0.006774287,-0.05233916,0.0068442,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.97243
0,0,0.006843907,-0.05233916,0.0068446,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.97928
0,0,0.006845813,-0.05233916,0.0068443,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.98642
0,0,0.00684391,-0.05233916,0.0068445,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.99295
0,0,0.006845813,-0.05233916,0.0068445,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,44.99979
0,0,0.006845812,-0.05233916,0.0068742,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.00696
0,0,0.006875378,-0.05233916,0.006981,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.01365
0,0,0.006981242,-0.05233916,0.0069812,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.0209
0,0,0.006981245,-0.05233916,0.006982,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.02762
0,0,0.006983149,-0.05233916,0.0064035,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.034
0,0,0.006404239,-0.04845664,0.0068446,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.04115
0,0,0.006844861,-0.05233916,0.0068444,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.0477
0,0,0.006844862,-0.05233916,0.006863,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.05456
0,0,0.006862984,-0.05233916,0.0070482,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.06194
0,0,0.007048005,-0.05233916,0.0068832,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.06848
0,0,0.006883011,-0.05233916,0.0070114,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.07549
0,0,0.007011765,-0.05233916,0.0064162,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.08224
0,0,0.006416639,-0.05233916,0.0075673,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.08959
0,0,0.007566832,-0.05233916,0.0061214,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.09559
0,0,0.006121938,-0.05233916,0.0068448,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.10274
0,0,0.006844863,-0.05233916,0.0069771,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.10948
0,0,0.006977431,-0.05233916,0.0069809,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.11647
0,0,0.006981242,-0.05233916,0.0069621,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.12366
0,0,0.006962168,-0.05233916,0.0069635,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.13033
0,0,0.006962172,-0.05233916,0.0063386,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.13667
0,0,0.006338436,-0.05233916,0.0068448,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.1438
0,0,0.006845814,-0.05233916,0.0068482,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.15042
0,0,0.006848672,-0.05233916,0.0068862,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.15724
0,0,0.006886824,-0.05233916,0.0070479,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.16459
0,0,0.007048006,-0.05233916,0.0069173,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.17121
0,0,0.006917345,-0.05233916,0.0065224,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.17774
0,0,0.006522504,-0.05233916,0.0068443,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.18484
0,0,0.006844861,-0.04845664,0.0068446,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.19143
0,0,0.006844862,-0.05233916,0.0068445,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.19827
0,0,0.006844861,-0.04845664,0.0069371,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.20554
0,0,0.006938323,-0.05233916,0.0069542,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.21217
0,0,0.006954541,-0.05233916,0.0069749,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.21915
0,0,0.00697457,-0.05233916,0.0065117,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.22594
0,0,0.006512015,-0.05233916,0.007432,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.23309
0,0,0.007432355,-0.05233916,0.0069476,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.24003
0,0,0.006948816,-0.05233916,0.0061533,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.24646
0,0,0.006153412,-0.05233916,0.0068607,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.25311
0,0,0.006862025,-0.05233916,0.0069627,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.26
0,0,0.006963123,-0.05233916,0.0067101,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.26702
0,0,0.006711339,-0.05233916,0.0073067,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.27402
0,0,0.007306465,-0.05233916,0.0069768,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.28132
0,0,0.006976477,-0.05233916,0.0062495,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.28724
0,0,0.006249739,-0.04845664,0.0068453,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.29411
0,0,0.006844861,-0.05233916,0.0068525,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.30133
0,0,0.006852491,-0.05233916,0.0068356,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.30778
0,0,0.006835326,-0.04845664,0.0068452,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.31464
0,0,0.006844861,-0.04845664,0.0072713,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.32221
0,0,0.007271176,-0.04845664,0.0064172,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.32833
0,0,0.006418546,-0.04845664,0.0068448,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.33518
0,0,0.006844862,-0.04845664,0.0068449,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.34233
0,0,0.006845813,-0.05233916,0.0069094,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.34895
0,0,0.006909715,-0.04845664,0.0067793,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.35572
0,0,0.006779055,-0.04845664,0.0068451,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.36288
0,0,0.006844861,-0.04845664,0.0072271,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.36978
0,0,0.007227307,-0.05233916,0.006462,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.37624
0,0,0.006462418,-0.05233916,0.006844,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.3834
0,0,0.006844861,-0.04845664,0.0068442,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.38993
0,0,0.006843908,-0.05233916,0.0068446,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.3968
0,0,0.006845812,-0.05233916,0.0069177,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.40402
0,0,0.006917343,-0.04845664,0.0070011,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.41071
0,0,0.007000321,-0.05233916,0.0069323,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.41763
0,0,0.006932606,-0.05233916,0.0065264,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.42445
0,0,0.00652632,-0.05233916,0.0068443,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.43101
0,0,0.006843908,-0.05233916,0.0068443,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.43789
0,0,0.006844858,-0.05233916,0.0068444,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.44498
0,0,0.006844862,-0.05233916,0.0068471,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.45154
0,0,0.006846771,-0.05233916,0.0068415,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.4584
0,0,0.006841997,-0.05233916,0.0068447,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.46553
0,0,0.006844861,-0.05233916,0.006844,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.47206
0,0,0.00684486,-0.05233916,0.006936,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.47903
0,0,0.006936422,-0.05233916,0.0069494,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.48621
0,0,0.006950723,-0.04845664,0.0069817,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.49293
0,0,0.006982196,-0.05233916,0.0065107,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.49944
0,0,0.006511061,-0.05233916,0.0068444,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.50655
0,0,0.006845813,-0.05233916,0.0068447,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.51311
0,0,0.006844864,-0.05233916,0.0077254,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.52114
0,0,0.007725149,-0.05233916,0.005963,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.52679
0,0,0.005962669,-0.05233916,0.0070396,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.53387
0,0,0.00703942,-0.05233916,0.0069737,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.2,0.49,7.5,0.000,0.000,0.000,0.000,0,45.54115
